"ang2","ang4","ang6","ang8","ang10","ang12","ang14","ang16","ang18","ang20","dec_ndvi","jan_ndvi","dec_ndii","jan_ndii","delta_ndvi","delta_ndii","wem","pente","courbure","longitude","latitude","altitude","msw_max"
-0.0413178542206849,-0.00642601358006427,0.0284736561682519,0.063338635152558,0.0981264457664991,0.132794704421494,0.167301173184608,0.201603811238966,0.235660826104016,0.269430724553226,0.867559492588043,0.231124117970467,0.593600749969482,-0.0865806713700294,-0.636435374617577,-0.680181421339512,315.612664817067,4.43266832525119,2.1037302324873,45.1315277777778,-12.7276388888889,6.69014024734497,53.0296440124512
-0.0438338541947756,-0.00894665359002894,0.0259514471339906,0.0608179300171917,0.0956103156209505,0.130286214782765,0.16480338026092,0.199119758206242,0.233193539398237,0.266983210183186,0.866499543190002,0.280967861413956,0.58944845199585,-0.0461496412754059,-0.585531681776047,-0.635598093271255,314.614095706396,4.62465427355787,1.782013002527,45.1318055555556,-12.7276388888889,5.63648557662964,52.9951171875
-0.0447958303015349,-0.00992921915939632,0.0249494892068088,0.0597978004635901,0.0945732573116511,0.129233491213572,0.163736274013342,0.198039569384866,0.232101584046752,0.265880818680985,0.872740089893341,0.296896666288376,0.591388463973999,-0.0777713358402252,-0.575843423604965,-0.669159799814224,313.88850405195,5.05906742196917,0.8026457062017,45.1320833333333,-12.7276388888889,7.02405261993408,52.9605903625488
-0.0547070651000344,-0.019826607761359,0.0150780052448187,0.0499642480241946,0.0847896170637549,0.119511683015763,0.154088142391379,0.18847686910095,0.222635965778158,0.256523814825507,0.86765193939209,0.250278919935226,0.583710730075836,-0.104485459625721,-0.617373019456863,-0.688196189701557,315.509332055241,5.13791116536769,0.701797519541617,45.1323611111111,-12.7276388888889,6.64926099777222,52.9260635375977
-0.0450640452095742,-0.0101992901952677,0.0246778910830612,0.0595250061524437,0.0942995991709532,0.128959302653613,0.163461889090647,0.197765322395197,0.231827809117822,0.265607849365373,0.854927539825439,0.214010119438171,0.582827985286713,-0.117660984396935,-0.640917420387268,-0.700488969683647,316.278431436493,5.10253842135999,2.2880492921909,45.1326388888889,-12.7276388888889,4.21500301361084,52.8915367126465
0.0190487780346047,0.0538629902475023,0.0886115787037406,0.123252207600896,0.157742672668637,0.192040952588127,0.226105260188529,0.259894093358237,0.293366285608805,0.32648105622997,0.816191554069519,0.194532200694084,0.42557567358017,-0.133146643638611,-0.621659353375435,-0.558722317218781,313.546850919123,3.67320655521626,3.86181138245427,45.1370833333333,-12.7276388888889,5.38953685760498,52.3390960693359
0.0632923744132149,0.0980732576618995,0.13273465375315,0.167234333115009,0.201530263202441,0.235580659707519,0.269344037467161,0.302779261006418,0.335845594655709,0.368502752180959,0.796360611915588,0.212653234601021,0.465043544769287,-0.103267066180706,-0.583707377314568,-0.568310610949993,310.637849156526,2.13295248347758,1.8555482180763,45.1373611111111,-12.7276388888889,6.07565546035767,52.3045654296875
0.00493352263404858,0.0398250164721084,0.0746679896621702,0.109419991408551,0.144038681750258,0.17848188314571,0.212707631859576,0.24667422908912,0.280340291767771,0.313664802984014,0.931646049022675,0.18960677087307,0.641091108322144,0.00655048899352551,-0.742039278149605,-0.634540619328618,313.253469315516,1.95169505065441,2.43893342341862,45.1306944444444,-12.7279166666667,5.86377573013306,53.1513671875
0.00223561406049585,0.0371220012712093,0.0719631610415796,0.106716644785296,0.141340110735781,0.175791375533109,0.210028465617935,0.244009668369811,0.277693582927586,0.311039170629982,0.908792555332184,0.161577612161636,0.618131756782532,-0.00244976626709104,-0.747214943170547,-0.620581523049623,312.955721000473,2.38681365818641,2.01680827875318,45.1309722222222,-12.7279166666667,6.86065530776978,53.116870880127
0.00168414499730625,0.0365824495003858,0.0714361839238432,0.10620288436109,0.140840192943044,0.175305909444664,0.209558042699432,0.243554861759112,0.27725494673649,0.310617239269119,0.876387298107147,0.14205339550972,0.58512806892395,-0.0103269536048174,-0.734333902597427,-0.595455022528768,313.854682561073,1.90926476778161,2.02025926933016,45.13125,-12.7279166666667,6.36771631240845,53.0823745727539
0.0127028730095414,0.0475748042928157,0.0823887730053957,0.117102363689087,0.151673283180858,0.186059412140553,0.220218856366809,0.254109997838697,0.287691545420863,0.320922585170418,0.858051478862762,0.193576276302338,0.579370200634003,-0.0357280597090721,-0.664475202560425,-0.615098260343075,314.300565690928,2.19483185702342,1.94413275497917,45.1315277777778,-12.7279166666667,5.12354135513306,53.0478782653809
0.0104865875089493,0.0453677836156251,0.0801937060663364,0.1149219248391,0.149510128948812,0.18391617799667,0.218098153511754,0.252014410022229,0.285623625793937,0.318884853174561,0.841529369354248,0.263499706983566,0.56126195192337,-0.0286692958325148,-0.578029662370682,-0.589931247755885,314.080733793888,1.95878040370431,1.1605354206916,45.1318055555556,-12.7279166666667,3.41870093345642,53.0133819580078
